339.5	0.001
340	0.001
340.5	0.001
341	0.001
341.5	0.001
342	0.001
342.5	0.001
343	0.001
343.5	0.001
344	12.657
344.5	7.125
345	2.997
345.5	2.356
346	2.962
346.5	3.295
347	3.384
347.5	3.192
348	3.054
348.5	2.741
349	2.553
349.5	2.311
350	2.327
350.5	2.324
351	2.285
351.5	2.096
352	2.061
352.5	2.037
353	2.012
353.5	2.072
354	1.941
354.5	1.929
355	1.976
355.5	2.153
356	2.603
356.5	2.958
357	2.831
357.5	2.566
358	2.432
358.5	2.08
359	2.191
359.5	2.244
360	2.268
360.5	2.448
361	2.175
361.5	2.174
362	2.187
362.5	2.109
363	1.956
363.5	1.605
364	1.294
364.5	1.266
365	1.354
365.5	1.708
366	1.971
366.5	2.138
367	2.179
367.5	1.97
368	1.917
368.5	1.687
369	1.59
369.5	1.761
370	1.891
370.5	1.93
371	1.796
371.5	1.473
372	1.549
372.5	1.754
373	1.975
373.5	2.183
374	2.196
374.5	2.104
375	2.037
375.5	1.922
376	1.835
376.5	1.755
377	1.578
377.5	1.498
378	1.5
378.5	1.588
379	1.758
379.5	1.808
380	1.803
380.5	1.811
381	1.902
381.5	2.096
382	2.17
382.5	2.079
383	1.803
383.5	1.625
384	1.522
384.5	1.519
385	1.566
385.5	1.731
386	1.86
386.5	1.978
387	1.974
387.5	1.87
388	1.768
388.5	1.763
389	1.724
389.5	1.764
390	1.778
390.5	1.825
391	1.818
391.5	1.711
392	1.662
392.5	1.643
393	1.774
393.5	1.913
394	1.834
394.5	1.71
395	1.718
395.5	1.696
396	1.716
396.5	1.569
397	1.329
397.5	1.261
398	1.356
398.5	1.472
399	1.537
399.5	1.52
400	1.479
400.5	1.486
401	1.489
401.5	1.481
402	1.452
402.5	1.447
403	1.513
403.5	1.52
404	1.512
404.5	1.449
405	1.431
405.5	1.461
406	1.541
406.5	1.633
407	1.692
407.5	1.715
408	1.694
408.5	1.657
409	1.654
409.5	1.626
410	1.619
410.5	1.621
411	1.641
411.5	1.67
412	1.651
412.5	1.606
413	1.53
413.5	1.515
414	1.516
414.5	1.55
415	1.533
415.5	1.506
416	1.52
416.5	1.607
417	1.762
417.5	1.877
418	1.903
418.5	1.808
419	1.641
419.5	1.53
420	1.506
420.5	1.572
421	1.661
421.5	1.691
422	1.705
422.5	1.689
423	1.638
423.5	1.652
424	1.689
424.5	1.744
425	1.76
425.5	1.725
426	1.647
426.5	1.634
427	1.673
427.5	1.716
428	1.764
428.5	1.769
429	1.774
429.5	1.835
430	1.882
430.5	1.913
431	1.907
431.5	1.84
432	1.804
432.5	1.838
433	1.858
433.5	1.877
434	1.857
434.5	1.8
435	1.795
435.5	1.795
436	1.816
436.5	1.824
437	1.841
437.5	1.819
438	1.828
438.5	1.778
439	1.73
439.5	1.662
440	1.647
440.5	1.707
441	1.777
441.5	1.837
442	1.841
442.5	1.84
443	1.862
443.5	1.887
444	1.909
444.5	1.887
445	1.841
445.5	1.79
446	1.772
446.5	1.8
447	1.845
447.5	1.853
448	1.839
448.5	1.795
449	1.777
449.5	1.78
450	1.796
450.5	1.823
451	1.842
451.5	1.853
452	1.859
452.5	1.866
453	1.896
453.5	1.909
454	1.923
454.5	1.913
455	1.927
455.5	1.943
456	1.977
456.5	1.984
457	1.948
457.5	1.937
458	1.916
458.5	1.923
459	1.952
459.5	1.935
460	1.921
460.5	1.927
461	1.911
461.5	1.883
462	1.865
462.5	1.825
463	1.825
463.5	1.843
464	1.875
464.5	1.898
465	1.893
465.5	1.881
466	1.878
466.5	1.901
467	1.934
467.5	1.937
468	1.927
468.5	1.921
469	1.914
469.5	1.906
470	1.876
470.5	1.836
471	1.831
471.5	1.843
472	1.881
472.5	1.911
473	1.92
473.5	1.919
474	1.895
474.5	1.897
475	1.898
475.5	1.897
476	1.92
476.5	1.92
477	1.899
477.5	1.884
478	1.86
478.5	1.852
479	1.871
479.5	1.877
480	1.867
480.5	1.863
481	1.865
481.5	1.882
482	1.896
482.5	1.89
483	1.875
483.5	1.837
484	1.813
484.5	1.798
485	1.807
485.5	1.853
486	1.887
486.5	1.898
487	1.888
487.5	1.875
488	1.863
488.5	1.866
489	1.869
489.5	1.865
490	1.876
490.5	1.886
491	1.885
491.5	1.884
492	1.884
492.5	1.893
493	1.908
493.5	1.914
494	1.918
494.5	1.917
495	1.914
495.5	1.925
496	1.927
496.5	1.944
497	1.968
497.5	1.979
498	1.992
498.5	1.999
499	2.006
499.5	2.028
500	2.037
500.5	2.038
501	2.028
501.5	2.007
502	2.011
502.5	2.037
503	2.079
503.5	2.131
504	2.168
504.5	2.189
505	2.205
505.5	2.23
506	2.257
506.5	2.285
507	2.313
507.5	2.331
508	2.348
508.5	2.366
509	2.385
509.5	2.416
510	2.449
510.5	2.492
511	2.526
511.5	2.56
512	2.595
512.5	2.628
513	2.669
513.5	2.708
514	2.738
514.5	2.783
515	2.827
515.5	2.867
516	2.898
516.5	2.914
517	2.932
517.5	2.97
518	3.03
518.5	3.108
519	3.192
519.5	3.263
520	3.343
520.5	3.412
521	3.484
521.5	3.562
522	3.617
522.5	3.673
523	3.726
523.5	3.795
524	3.88
524.5	3.961
525	4.038
525.5	4.087
526	4.102
526.5	4.111
527	4.137
527.5	4.197
528	4.279
528.5	4.379
529	4.47
529.5	4.547
530	4.611
530.5	4.665
531	4.71
531.5	4.752
532	4.78
532.5	4.793
533	4.819
533.5	4.862
534	4.916
534.5	4.979
535	5.031
535.5	5.068
536	5.092
536.5	5.102
537	5.113
537.5	5.131
538	5.159
538.5	5.181
539	5.195
539.5	5.207
540	5.221
540.5	5.247
541	5.267
541.5	5.286
542	5.3
542.5	5.308
543	5.329
543.5	5.348
544	5.372
544.5	5.392
