339.5	0.001
340	0.001
340.5	0.001
341	0.001
341.5	0.001
342	0.001
342.5	0.001
343	0.001
343.5	0.001
344	8.97
344.5	4.507
345	2.853
345.5	2.767
346	2.331
346.5	2.699
347	2.668
347.5	2.51
348	2.378
348.5	2.546
349	2.93
349.5	2.826
350	2.507
350.5	2.056
351	1.882
351.5	2.058
352	2.219
352.5	2.24
353	1.821
353.5	1.468
354	1.209
354.5	1.377
355	1.934
355.5	2.393
356	2.949
356.5	2.96
357	2.591
357.5	2.242
358	2.138
358.5	2.035
359	2.192
359.5	2.161
360	2.155
360.5	2.284
361	2.146
361.5	2.156
362	2.218
362.5	2.164
363	1.995
363.5	1.64
364	1.244
364.5	1.095
365	1.18
365.5	1.4
366	1.656
366.5	1.712
367	1.675
367.5	1.622
368	1.695
368.5	1.597
369	1.48
369.5	1.463
370	1.495
370.5	1.624
371	1.742
371.5	1.682
372	1.758
372.5	1.912
373	2.008
373.5	2.113
374	2.147
374.5	2.082
375	2.086
375.5	2.038
376	1.865
376.5	1.746
377	1.544
377.5	1.45
378	1.34
378.5	1.322
379	1.42
379.5	1.595
380	1.656
380.5	1.583
381	1.569
381.5	1.631
382	1.701
382.5	1.713
383	1.533
383.5	1.356
384	1.228
384.5	1.068
385	1.052
385.5	1.304
386	1.564
386.5	1.81
387	1.785
387.5	1.692
388	1.607
388.5	1.586
389	1.476
389.5	1.369
390	1.335
390.5	1.394
391	1.453
391.5	1.49
392	1.507
392.5	1.567
393	1.838
393.5	2.049
394	2.066
394.5	1.976
395	1.877
395.5	1.782
396	1.695
396.5	1.503
397	1.267
397.5	1.164
398	1.202
398.5	1.227
399	1.252
399.5	1.235
400	1.187
400.5	1.197
401	1.213
401.5	1.241
402	1.263
402.5	1.264
403	1.317
403.5	1.336
404	1.375
404.5	1.376
405	1.344
405.5	1.34
406	1.317
406.5	1.338
407	1.394
407.5	1.434
408	1.423
408.5	1.402
409	1.403
409.5	1.377
410	1.419
410.5	1.457
411	1.505
411.5	1.554
412	1.505
412.5	1.444
413	1.365
413.5	1.355
414	1.341
414.5	1.315
415	1.306
415.5	1.305
416	1.346
416.5	1.405
417	1.432
417.5	1.417
418	1.387
418.5	1.397
419	1.39
419.5	1.384
420	1.39
420.5	1.378
421	1.43
421.5	1.5
422	1.536
422.5	1.544
423	1.517
423.5	1.491
424	1.515
424.5	1.529
425	1.529
425.5	1.527
426	1.526
426.5	1.556
427	1.55
427.5	1.521
428	1.511
428.5	1.512
429	1.6
429.5	1.72
430	1.822
430.5	1.879
431	1.837
431.5	1.76
432	1.7
432.5	1.704
433	1.706
433.5	1.725
434	1.699
434.5	1.65
435	1.648
435.5	1.642
436	1.694
436.5	1.757
437	1.787
437.5	1.765
438	1.729
438.5	1.691
439	1.68
439.5	1.68
440	1.671
440.5	1.614
441	1.603
441.5	1.62
442	1.629
442.5	1.676
443	1.667
443.5	1.673
444	1.723
444.5	1.741
445	1.746
445.5	1.715
446	1.693
446.5	1.682
447	1.689
447.5	1.676
448	1.677
448.5	1.682
449	1.691
449.5	1.693
450	1.679
450.5	1.7
451	1.708
451.5	1.733
452	1.752
452.5	1.777
453	1.791
453.5	1.792
454	1.811
454.5	1.831
455	1.88
455.5	1.902
456	1.886
456.5	1.85
457	1.798
457.5	1.759
458	1.763
458.5	1.767
459	1.791
459.5	1.8
460	1.821
460.5	1.828
461	1.797
461.5	1.766
462	1.731
462.5	1.708
463	1.726
463.5	1.746
464	1.751
464.5	1.769
465	1.766
465.5	1.775
466	1.8
466.5	1.839
467	1.885
467.5	1.892
468	1.871
468.5	1.856
469	1.823
469.5	1.816
470	1.826
470.5	1.813
471	1.804
471.5	1.807
472	1.811
472.5	1.816
473	1.826
473.5	1.815
474	1.775
474.5	1.758
475	1.749
475.5	1.768
476	1.811
476.5	1.814
477	1.813
477.5	1.795
478	1.776
478.5	1.791
479	1.801
479.5	1.802
480	1.792
480.5	1.77
481	1.762
481.5	1.771
482	1.782
482.5	1.792
483	1.787
483.5	1.763
484	1.752
484.5	1.747
485	1.765
485.5	1.787
486	1.801
486.5	1.794
487	1.78
487.5	1.778
488	1.783
488.5	1.79
489	1.794
489.5	1.805
490	1.823
490.5	1.841
491	1.845
491.5	1.836
492	1.828
492.5	1.832
493	1.843
493.5	1.849
494	1.856
494.5	1.854
495	1.849
495.5	1.86
496	1.876
496.5	1.904
497	1.929
497.5	1.938
498	1.944
498.5	1.94
499	1.947
499.5	1.965
500	1.988
500.5	2.009
501	2.017
501.5	2.013
502	2.012
502.5	2.024
503	2.048
503.5	2.076
504	2.108
504.5	2.144
505	2.183
505.5	2.224
506	2.258
506.5	2.278
507	2.288
507.5	2.298
508	2.324
508.5	2.354
509	2.391
509.5	2.423
510	2.45
510.5	2.482
511	2.526
511.5	2.575
512	2.626
512.5	2.678
513	2.721
513.5	2.756
514	2.785
514.5	2.819
515	2.852
515.5	2.891
516	2.92
516.5	2.946
517	2.989
517.5	3.038
518	3.109
518.5	3.199
519	3.275
519.5	3.349
520	3.428
520.5	3.499
521	3.574
521.5	3.642
522	3.681
522.5	3.729
523	3.79
523.5	3.873
524	3.963
524.5	4.043
525	4.11
525.5	4.165
526	4.207
526.5	4.257
527	4.312
527.5	4.371
528	4.459
528.5	4.547
529	4.636
529.5	4.73
530	4.8
530.5	4.857
531	4.914
531.5	4.957
532	4.982
532.5	5.002
533	5.014
533.5	5.049
534	5.1
534.5	5.153
535	5.217
535.5	5.262
536	5.296
536.5	5.326
537	5.344
537.5	5.362
538	5.394
538.5	5.43
539	5.455
539.5	5.467
540	5.469
540.5	5.479
541	5.496
541.5	5.528
542	5.551
542.5	5.56
543	5.592
543.5	5.629
544	5.68
544.5	5.731
