339.5	0.001
340	0.001
340.5	0.001
341	0.001
341.5	0.001
342	0.001
342.5	0.001
343	0.001
343.5	0.001
344	4.21
344.5	3.699
345	3.033
345.5	3.297
346	3.168
346.5	3.328
347	3.14
347.5	2.851
348	2.668
348.5	2.952
349	3.303
349.5	3.207
350	2.87
350.5	2.534
351	2.544
351.5	2.66
352	2.672
352.5	2.543
353	2.107
353.5	1.814
354	1.397
354.5	1.169
355	1.471
355.5	2.115
356	2.725
356.5	2.983
357	2.712
357.5	2.361
358	2.279
358.5	2.019
359	2.07
359.5	2.066
360	2.226
360.5	2.369
361	2.217
361.5	2.201
362	2.081
362.5	2.239
363	2.33
363.5	2.278
364	1.984
364.5	1.722
365	1.664
365.5	1.746
366	1.827
366.5	1.78
367	1.762
367.5	1.713
368	1.754
368.5	1.668
369	1.618
369.5	1.642
370	1.689
370.5	1.669
371	1.653
371.5	1.59
372	1.661
372.5	1.758
373	1.833
373.5	1.863
374	2.072
374.5	2.21
375	2.362
375.5	2.291
376	1.978
376.5	1.757
377	1.58
377.5	1.492
378	1.567
378.5	1.577
379	1.586
379.5	1.597
380	1.469
380.5	1.487
381	1.772
381.5	2.071
382	2.242
382.5	2.346
383	2.219
383.5	2.082
384	1.928
384.5	1.563
385	1.331
385.5	1.413
386	1.583
386.5	1.746
387	1.751
387.5	1.586
388	1.524
388.5	1.563
389	1.653
389.5	1.732
390	1.797
390.5	1.845
391	1.74
391.5	1.63
392	1.543
392.5	1.643
393	1.896
393.5	2.003
394	1.939
394.5	1.83
395	1.793
395.5	1.823
396	1.895
396.5	1.825
397	1.634
397.5	1.52
398	1.503
398.5	1.516
399	1.5
399.5	1.439
400	1.405
400.5	1.412
401	1.435
401.5	1.43
402	1.394
402.5	1.405
403	1.438
403.5	1.466
404	1.456
404.5	1.414
405	1.363
405.5	1.362
406	1.431
406.5	1.504
407	1.612
407.5	1.709
408	1.763
408.5	1.781
409	1.782
409.5	1.739
410	1.724
410.5	1.68
411	1.655
411.5	1.665
412	1.663
412.5	1.63
413	1.558
413.5	1.463
414	1.392
414.5	1.392
415	1.401
415.5	1.432
416	1.463
416.5	1.515
417	1.578
417.5	1.631
418	1.69
418.5	1.696
419	1.652
419.5	1.586
420	1.558
420.5	1.552
421	1.622
421.5	1.668
422	1.689
422.5	1.668
423	1.616
423.5	1.593
424	1.599
424.5	1.647
425	1.667
425.5	1.663
426	1.685
426.5	1.679
427	1.673
427.5	1.661
428	1.629
428.5	1.656
429	1.755
429.5	1.847
430	1.894
430.5	1.874
431	1.797
431.5	1.759
432	1.779
432.5	1.822
433	1.824
433.5	1.782
434	1.723
434.5	1.686
435	1.678
435.5	1.7
436	1.733
436.5	1.755
437	1.79
437.5	1.788
438	1.795
438.5	1.78
439	1.766
439.5	1.732
440	1.7
440.5	1.715
441	1.75
441.5	1.788
442	1.815
442.5	1.828
443	1.821
443.5	1.82
444	1.821
444.5	1.817
445	1.792
445.5	1.808
446	1.825
446.5	1.845
447	1.843
447.5	1.804
448	1.79
448.5	1.802
449	1.828
449.5	1.829
450	1.795
450.5	1.775
451	1.766
451.5	1.799
452	1.854
452.5	1.914
453	1.97
453.5	1.982
454	1.973
454.5	1.952
455	1.919
455.5	1.903
456	1.905
456.5	1.907
457	1.895
457.5	1.89
458	1.895
458.5	1.902
459	1.929
459.5	1.928
460	1.919
460.5	1.934
461	1.93
461.5	1.933
462	1.924
462.5	1.881
463	1.85
463.5	1.827
464	1.848
464.5	1.883
465	1.906
465.5	1.905
466	1.905
466.5	1.922
467	1.95
467.5	1.963
468	1.944
468.5	1.939
469	1.933
469.5	1.922
470	1.906
470.5	1.873
471	1.861
471.5	1.867
472	1.891
472.5	1.879
473	1.87
473.5	1.858
474	1.828
474.5	1.832
475	1.827
475.5	1.813
476	1.828
476.5	1.827
477	1.817
477.5	1.828
478	1.827
478.5	1.822
479	1.834
479.5	1.84
480	1.849
480.5	1.861
481	1.87
481.5	1.875
482	1.887
482.5	1.897
483	1.893
483.5	1.878
484	1.858
484.5	1.859
485	1.881
485.5	1.907
486	1.938
486.5	1.931
487	1.912
487.5	1.894
488	1.865
488.5	1.855
489	1.855
489.5	1.855
490	1.857
490.5	1.863
491	1.868
491.5	1.89
492	1.904
492.5	1.919
493	1.921
493.5	1.917
494	1.929
494.5	1.935
495	1.943
495.5	1.947
496	1.941
496.5	1.946
497	1.947
497.5	1.956
498	1.981
498.5	2.008
499	2.033
499.5	2.058
500	2.064
500.5	2.067
501	2.071
501.5	2.062
502	2.053
502.5	2.057
503	2.076
503.5	2.101
504	2.123
504.5	2.146
505	2.172
505.5	2.208
506	2.242
506.5	2.262
507	2.286
507.5	2.302
508	2.32
508.5	2.334
509	2.347
509.5	2.374
510	2.41
510.5	2.451
511	2.486
511.5	2.517
512	2.551
512.5	2.577
513	2.611
513.5	2.652
514	2.691
514.5	2.742
515	2.791
515.5	2.824
516	2.849
516.5	2.866
517	2.88
517.5	2.904
518	2.939
518.5	2.997
519	3.074
519.5	3.157
520	3.244
520.5	3.314
521	3.367
521.5	3.414
522	3.449
522.5	3.49
523	3.526
523.5	3.578
524	3.659
524.5	3.751
525	3.845
525.5	3.905
526	3.91
526.5	3.902
527	3.916
527.5	3.959
528	4.041
528.5	4.138
529	4.229
529.5	4.308
530	4.367
530.5	4.418
531	4.477
531.5	4.522
532	4.54
532.5	4.546
533	4.546
533.5	4.573
534	4.626
534.5	4.668
535	4.708
535.5	4.751
536	4.789
536.5	4.817
537	4.837
537.5	4.854
538	4.893
538.5	4.94
539	4.963
539.5	4.964
540	4.944
540.5	4.931
541	4.944
541.5	4.963
542	4.972
542.5	4.983
543	5.003
543.5	5.043
544	5.09
544.5	5.125
