339.5	0.001
340	0.001
340.5	0.001
341	0.001
341.5	0.001
342	0.001
342.5	0.001
343	0.001
343.5	0.001
344	3.917
344.5	2.695
345	3.069
345.5	3.701
346	3.923
346.5	3.59
347	3.278
347.5	3.113
348	2.945
348.5	2.78
349	2.716
349.5	2.653
350	2.716
350.5	2.772
351	2.86
351.5	2.868
352	2.838
352.5	2.597
353	2.325
353.5	2.117
354	2.052
354.5	2.103
355	2.21
355.5	2.445
356	2.658
356.5	2.872
357	2.874
357.5	2.723
358	2.749
358.5	2.796
359	2.722
359.5	2.492
360	2.289
360.5	2.253
361	2.323
361.5	2.475
362	2.509
362.5	2.58
363	2.561
363.5	2.45
364	2.465
364.5	2.422
365	2.45
365.5	2.376
366	2.321
366.5	2.26
367	2.263
367.5	2.305
368	2.268
368.5	2.315
369	2.27
369.5	2.278
370	2.278
370.5	2.206
371	2.07
371.5	1.943
372	1.985
372.5	2.044
373	2.146
373.5	2.166
374	2.162
374.5	2.152
375	2.169
375.5	2.15
376	2.131
376.5	2.076
377	2.047
377.5	1.997
378	1.915
378.5	1.843
379	1.772
379.5	1.88
380	1.99
380.5	2.079
381	2.074
381.5	2.003
382	2.073
382.5	2.21
383	2.331
383.5	2.365
384	2.24
384.5	2.149
385	2.097
385.5	2.068
386	1.999
386.5	1.861
387	1.722
387.5	1.64
388	1.709
388.5	1.852
389	2.035
389.5	2.15
390	2.172
390.5	2.148
391	2.071
391.5	2.06
392	2.09
392.5	2.081
393	2.088
393.5	2.035
394	2.035
394.5	2.075
395	2.12
395.5	2.083
396	2.04
396.5	1.95
397	1.879
397.5	1.823
398	1.812
398.5	1.852
399	1.885
399.5	1.851
400	1.803
400.5	1.757
401	1.788
401.5	1.825
402	1.864
402.5	1.902
403	1.938
403.5	1.977
404	1.99
404.5	1.965
405	1.946
405.5	1.925
406	1.95
406.5	1.986
407	2.009
407.5	1.994
408	1.975
408.5	1.996
409	2.028
409.5	2.054
410	2.05
410.5	2.018
411	2.024
411.5	2.032
412	2.052
412.5	2.058
413	2.05
413.5	2.046
414	2.046
414.5	2.069
415	2.107
415.5	2.122
416	2.135
416.5	2.144
417	2.149
417.5	2.175
418	2.209
418.5	2.2
419	2.174
419.5	2.15
420	2.135
420.5	2.155
421	2.189
421.5	2.217
422	2.273
422.5	2.326
423	2.356
423.5	2.364
424	2.343
424.5	2.298
425	2.251
425.5	2.211
426	2.212
426.5	2.248
427	2.29
427.5	2.309
428	2.282
428.5	2.283
429	2.308
429.5	2.362
430	2.4
430.5	2.387
431	2.368
431.5	2.379
432	2.408
432.5	2.43
433	2.43
433.5	2.37
434	2.341
434.5	2.336
435	2.338
435.5	2.344
436	2.35
436.5	2.351
437	2.361
437.5	2.395
438	2.397
438.5	2.379
439	2.365
439.5	2.367
440	2.394
440.5	2.435
441	2.444
441.5	2.428
442	2.441
442.5	2.458
443	2.476
443.5	2.479
444	2.451
444.5	2.431
445	2.429
445.5	2.444
446	2.487
446.5	2.53
447	2.536
447.5	2.508
448	2.488
448.5	2.478
449	2.485
449.5	2.5
450	2.48
450.5	2.475
451	2.462
451.5	2.463
452	2.469
452.5	2.479
453	2.491
453.5	2.488
454	2.484
454.5	2.49
455	2.506
455.5	2.51
456	2.503
456.5	2.483
457	2.468
457.5	2.482
458	2.497
458.5	2.513
459	2.515
459.5	2.525
460	2.54
460.5	2.548
461	2.553
461.5	2.54
462	2.524
462.5	2.506
463	2.499
463.5	2.494
464	2.497
464.5	2.496
465	2.477
465.5	2.456
466	2.444
466.5	2.451
467	2.472
467.5	2.507
468	2.529
468.5	2.551
469	2.548
469.5	2.524
470	2.486
470.5	2.453
471	2.45
471.5	2.463
472	2.478
472.5	2.475
473	2.463
473.5	2.461
474	2.478
474.5	2.5
475	2.506
475.5	2.492
476	2.466
476.5	2.453
477	2.454
477.5	2.455
478	2.453
478.5	2.452
479	2.459
479.5	2.465
480	2.475
480.5	2.464
481	2.452
481.5	2.448
482	2.448
482.5	2.451
483	2.45
483.5	2.445
484	2.432
484.5	2.42
485	2.419
485.5	2.428
486	2.451
486.5	2.467
487	2.465
487.5	2.458
488	2.442
488.5	2.429
489	2.424
489.5	2.425
490	2.433
490.5	2.435
491	2.424
491.5	2.425
492	2.438
492.5	2.471
493	2.506
493.5	2.529
494	2.546
494.5	2.549
495	2.545
495.5	2.543
496	2.544
496.5	2.555
497	2.562
497.5	2.564
498	2.564
498.5	2.575
499	2.599
499.5	2.629
500	2.652
500.5	2.657
501	2.665
501.5	2.675
502	2.689
502.5	2.715
503	2.736
503.5	2.755
504	2.776
504.5	2.797
505	2.812
505.5	2.829
506	2.846
506.5	2.868
507	2.891
507.5	2.902
508	2.919
508.5	2.939
509	2.972
509.5	3.009
510	3.029
510.5	3.053
511	3.079
511.5	3.111
512	3.147
512.5	3.171
513	3.194
513.5	3.223
514	3.265
514.5	3.308
515	3.347
515.5	3.383
516	3.388
516.5	3.375
517	3.363
517.5	3.358
518	3.388
518.5	3.454
519	3.536
519.5	3.627
520	3.713
520.5	3.791
521	3.856
521.5	3.91
522	3.955
522.5	3.994
523	4.037
523.5	4.104
524	4.178
524.5	4.247
525	4.299
525.5	4.328
526	4.35
526.5	4.363
527	4.385
527.5	4.426
528	4.5
528.5	4.607
529	4.703
529.5	4.782
530	4.833
530.5	4.88
531	4.935
531.5	4.978
532	4.998
532.5	4.998
533	5.005
533.5	5.024
534	5.068
534.5	5.122
535	5.169
535.5	5.218
536	5.254
536.5	5.275
537	5.292
537.5	5.304
538	5.322
538.5	5.341
539	5.343
539.5	5.334
540	5.32
540.5	5.317
541	5.34
541.5	5.375
542	5.41
542.5	5.439
543	5.465
543.5	5.489
544	5.521
544.5	5.556
