339.5	0.001
340	0.001
340.5	0.001
341	0.001
341.5	0.001
342	0.001
342.5	0.001
343	0.001
343.5	0.001
344	2.214
344.5	1.641
345	1.42
345.5	1.847
346	2.521
346.5	2.57
347	2.419
347.5	2.13
348	2.01
348.5	1.912
349	1.976
349.5	2.115
350	2.431
350.5	2.629
351	2.51
351.5	2.341
352	2.156
352.5	2.062
353	1.884
353.5	1.682
354	1.566
354.5	1.683
355	1.913
355.5	2.214
356	2.404
356.5	2.588
357	2.523
357.5	2.401
358	2.364
358.5	2.212
359	2.137
359.5	1.879
360	1.751
360.5	1.762
361	1.897
361.5	2.191
362	2.337
362.5	2.299
363	2.094
363.5	1.897
364	1.884
364.5	2.018
365	2.058
365.5	2.017
366	1.911
366.5	1.806
367	1.822
367.5	1.792
368	1.79
368.5	1.812
369	1.824
369.5	1.889
370	1.869
370.5	1.881
371	1.767
371.5	1.647
372	1.604
372.5	1.526
373	1.547
373.5	1.601
374	1.701
374.5	1.787
375	1.898
375.5	1.948
376	1.9
376.5	1.803
377	1.634
377.5	1.452
378	1.358
378.5	1.355
379	1.406
379.5	1.592
380	1.706
380.5	1.81
381	1.874
381.5	1.886
382	1.91
382.5	1.859
383	1.818
383.5	1.783
384	1.828
384.5	1.824
385	1.777
385.5	1.824
386	1.766
386.5	1.718
387	1.662
387.5	1.563
388	1.579
388.5	1.547
389	1.528
389.5	1.538
390	1.545
390.5	1.61
391	1.551
391.5	1.582
392	1.7
392.5	1.84
393	1.945
393.5	1.922
394	1.892
394.5	1.885
395	1.871
395.5	1.799
396	1.726
396.5	1.592
397	1.472
397.5	1.383
398	1.407
398.5	1.481
399	1.541
399.5	1.53
400	1.491
400.5	1.452
401	1.441
401.5	1.436
402	1.448
402.5	1.482
403	1.523
403.5	1.553
404	1.59
404.5	1.591
405	1.586
405.5	1.588
406	1.586
406.5	1.632
407	1.685
407.5	1.722
408	1.734
408.5	1.747
409	1.737
409.5	1.723
410	1.695
410.5	1.659
411	1.65
411.5	1.658
412	1.706
412.5	1.759
413	1.79
413.5	1.799
414	1.766
414.5	1.762
415	1.764
415.5	1.764
416	1.825
416.5	1.866
417	1.908
417.5	1.956
418	1.97
418.5	1.947
419	1.916
419.5	1.872
420	1.829
420.5	1.818
421	1.815
421.5	1.823
422	1.86
422.5	1.88
423	1.876
423.5	1.878
424	1.905
424.5	1.924
425	1.919
425.5	1.902
426	1.9
426.5	1.923
427	1.955
427.5	1.957
428	1.95
428.5	1.952
429	1.995
429.5	2.074
430	2.138
430.5	2.161
431	2.139
431.5	2.1
432	2.076
432.5	2.029
433	1.994
433.5	1.985
434	2.004
434.5	2.057
435	2.063
435.5	2.041
436	2.036
436.5	2.025
437	2.02
437.5	2.028
438	2.022
438.5	2.026
439	2.063
439.5	2.101
440	2.139
440.5	2.16
441	2.145
441.5	2.111
442	2.097
442.5	2.09
443	2.099
443.5	2.094
444	2.09
444.5	2.112
445	2.126
445.5	2.15
446	2.16
446.5	2.148
447	2.151
447.5	2.141
448	2.154
448.5	2.155
449	2.139
449.5	2.135
450	2.103
450.5	2.095
451	2.104
451.5	2.125
452	2.155
452.5	2.178
453	2.18
453.5	2.161
454	2.135
454.5	2.13
455	2.145
455.5	2.157
456	2.163
456.5	2.131
457	2.106
457.5	2.113
458	2.126
458.5	2.158
459	2.172
459.5	2.169
460	2.148
460.5	2.127
461	2.129
461.5	2.145
462	2.162
462.5	2.166
463	2.171
463.5	2.17
464	2.184
464.5	2.198
465	2.181
465.5	2.15
466	2.1
466.5	2.081
467	2.082
467.5	2.106
468	2.147
468.5	2.166
469	2.176
469.5	2.161
470	2.132
470.5	2.109
471	2.104
471.5	2.1
472	2.092
472.5	2.093
473	2.098
473.5	2.102
474	2.103
474.5	2.1
475	2.089
475.5	2.094
476	2.098
476.5	2.11
477	2.112
477.5	2.107
478	2.098
478.5	2.079
479	2.073
479.5	2.082
480	2.088
480.5	2.084
481	2.081
481.5	2.075
482	2.072
482.5	2.085
483	2.093
483.5	2.092
484	2.103
484.5	2.098
485	2.088
485.5	2.083
486	2.076
486.5	2.082
487	2.093
487.5	2.101
488	2.101
488.5	2.103
489	2.102
489.5	2.107
490	2.114
490.5	2.109
491	2.101
491.5	2.093
492	2.087
492.5	2.101
493	2.113
493.5	2.13
494	2.148
494.5	2.162
495	2.176
495.5	2.185
496	2.189
496.5	2.187
497	2.19
497.5	2.195
498	2.205
498.5	2.221
499	2.237
499.5	2.252
500	2.257
500.5	2.263
501	2.27
501.5	2.278
502	2.297
502.5	2.319
503	2.341
503.5	2.366
504	2.39
504.5	2.42
505	2.454
505.5	2.48
506	2.504
506.5	2.525
507	2.541
507.5	2.557
508	2.573
508.5	2.594
509	2.621
509.5	2.651
510	2.672
510.5	2.693
511	2.721
511.5	2.748
512	2.782
512.5	2.813
513	2.84
513.5	2.872
514	2.911
514.5	2.956
515	3.003
515.5	3.037
516	3.049
516.5	3.047
517	3.056
517.5	3.077
518	3.119
518.5	3.192
519	3.271
519.5	3.35
520	3.426
520.5	3.487
521	3.55
521.5	3.618
522	3.684
522.5	3.749
523	3.811
523.5	3.886
524	3.959
524.5	4.034
525	4.097
525.5	4.131
526	4.157
526.5	4.164
527	4.183
527.5	4.228
528	4.314
528.5	4.427
529	4.534
529.5	4.621
530	4.678
530.5	4.725
531	4.773
531.5	4.814
532	4.833
532.5	4.85
533	4.871
533.5	4.905
534	4.959
534.5	5.014
535	5.064
535.5	5.108
536	5.138
536.5	5.155
537	5.176
537.5	5.202
538	5.232
538.5	5.257
539	5.266
539.5	5.263
540	5.258
540.5	5.254
541	5.267
541.5	5.296
542	5.327
542.5	5.359
543	5.387
543.5	5.409
544	5.435
544.5	5.471
